event_name,radius_name,radius_km,f_klein_hz,f_gw_hz,snr_original,snr_klein,resonance_factor,improvement_ratio,ligo_optimal_range,ligo_marginal_range,mass_1,mass_2,distance_mpc,gps_time
GW231223_032836,Klein_Base_8187km,8187.1,5.827881861998684,57.089222524106994,10.2,12.242372783452362,1.200232625828663,1.200232625828663,False,False,46.0,31.0,4000.0,1387337334.1
GW231221_135041,Klein_Base_8187km,8187.1,5.827881861998684,57.089222524106994,10.0,12.002326258286631,1.200232625828663,1.200232625828663,False,False,48.0,29.0,4300.0,1387201859.3
GW231220_173406,Klein_Base_8187km,8187.1,5.827881861998684,,7.9,7.9,1.0,1.0,False,False,,,,1387128864.2
GW231213_111417,Klein_Base_8187km,8187.1,5.827881861998684,70.10957152083316,10.4,12.481538569292832,1.20014793935508,1.20014793935508,False,False,35.3,27.4,4000.0,1386501275.9
GW231206_233901,Klein_Base_8187km,8187.1,5.827881861998684,66.50333032308984,21.9,26.283636403311608,1.2001660458133154,1.2001660458133154,False,False,37.6,28.5,1490.0,1385941159.5
GW231206_233134,Klein_Base_8187km,8187.1,5.827881861998684,68.15302533885641,12.8,15.362014370757514,1.2001573727154307,1.2001573727154307,False,False,35.9,28.6,3000.0,1385940712.5
GW231206_010629,Klein_Base_8187km,8187.1,5.827881861998684,,9.7,9.7,1.0,1.0,False,False,,,,1385860007.2
GW231204_090648,Klein_Base_8187km,8187.1,5.827881861998684,,8.4,8.4,1.0,1.0,False,False,,,,1385716026.9
GW231129_081745,Klein_Base_8187km,8187.1,5.827881861998684,63.159053654543655,9.4,11.281748216948186,1.2001859805264028,1.2001859805264028,False,False,46.0,23.6,3600.0,1385281083.6
GW231127_165300,Klein_Base_8187km,8187.1,5.827881861998684,58.61160179141651,9.9,11.882172082175133,1.2002194022399124,1.2002194022399124,False,False,46.0,29.0,4400.0,1385139198.9
GW231126_010928,Klein_Base_8187km,8187.1,5.827881861998684,,9.1,9.1,1.0,1.0,False,False,,,,1384996186.3
GW231123_135430,Klein_Base_8187km,8187.1,5.827881861998684,18.31612555981766,21.8,26.245271316467463,1.203911528278324,1.203911528278324,False,False,137.0,103.0,2200.0,1384782888.7
GW231120_022103,Klein_Base_8187km,8187.1,5.827881861998684,,10.0,10.0,1.0,1.0,False,False,,,,1384482081.0
GW231119_075248,Klein_Base_8187km,8187.1,5.827881861998684,53.608172370198034,8.3,9.962222336903737,1.200267751434185,1.200267751434185,False,False,48.0,34.0,6600.0,1384415586.1
GW231118_090602,Klein_Base_8187km,8187.1,5.827881861998684,215.48383011550186,11.0,13.200152992075582,1.2000139083705075,1.2000139083705075,False,False,13.2,7.2,1350.0,1384333580.0
GW231118_071402,Klein_Base_8187km,8187.1,5.827881861998684,60.21739910077039,9.2,11.041901085037074,1.200206639677943,1.200206639677943,False,False,43.0,30.0,4100.0,1384326860.2
GW231118_005626,Klein_Base_8187km,8187.1,5.827881861998684,141.80226239858834,10.7,12.840353798189408,1.2000330652513467,1.2000330652513467,False,False,20.2,10.8,2170.0,1384304204.8
GW231114_043211,Klein_Base_8187km,8187.1,5.827881861998684,140.44313528294688,10.0,12.000337362882034,1.2000337362882034,1.2000337362882034,False,False,23.1,8.2,1340.0,1383971549.2
GW231113_200417,Klein_Base_8187km,8187.1,5.827881861998684,231.36158601874936,10.5,12.600126199454522,1.2000120189956687,1.2000120189956687,False,False,11.6,7.4,1150.0,1383941075.9
GW231113_150041,Klein_Base_8187km,8187.1,5.827881861998684,,8.7,8.7,1.0,1.0,False,False,,,,1383922859.4
GW231113_122623,Klein_Base_8187km,8187.1,5.827881861998684,65.02766470941182,8.6,10.321500065149593,1.2001744261801852,1.2001744261801852,False,False,40.2,27.4,3200.0,1383913601.9
GW231110_040320,Klein_Base_8187km,8187.1,5.827881861998684,136.51770603590802,11.5,13.800411623007095,1.2000357933049648,1.2000357933049648,False,False,19.6,12.6,1860.0,1383624218.2
GW231108_125142,Klein_Base_8187km,8187.1,5.827881861998684,108.27266340778914,12.6,15.120733957298157,1.2000582505792188,1.2000582505792188,False,False,23.2,17.4,2030.0,1383483120.5
GW231104_133418,Klein_Base_8187km,8187.1,5.827881861998684,210.32871456249947,11.8,14.160172497300486,1.2000146184152953,1.2000146184152953,False,False,12.3,8.6,1460.0,1383140076.9
GW231102_232433,Klein_Base_8187km,8187.1,5.827881861998684,,7.6,7.6,1.0,1.0,False,False,,,,1383002691.5
GW231102_071736,Klein_Base_8187km,8187.1,5.827881861998684,41.8654298510118,15.6,18.727341664794796,1.200470619538128,1.200470619538128,False,False,62.0,43.0,3700.0,1382944674.4
GW231102_052214,Klein_Base_8187km,8187.1,5.827881861998684,,7.9,7.9,1.0,1.0,False,False,,,,1382937752.4
GW231029_111508,Klein_Base_8187km,8187.1,5.827881861998684,41.08289845192746,10.8,12.96531076681462,1.2004917376680202,1.2004917376680202,False,False,65.0,42.0,3100.0,1382613326.8
GW231028_153006,Klein_Base_8187km,8187.1,5.827881861998684,28.544611262053497,22.4,26.90651945854805,1.2011839043994665,1.2011839043994665,False,False,99.0,55.0,4200.0,1382542224.3
GW231026_130704,Klein_Base_8187km,8187.1,5.827881861998684,,8.3,8.3,1.0,1.0,False,False,,,,1382360842.2
GW231020_142947,Klein_Base_8187km,8187.1,5.827881861998684,225.42923765929427,12.0,14.400152125541581,1.2000126771284652,1.2000126771284652,False,False,12.2,7.3,1230.0,1381847405.6
GW231018_233037,Klein_Base_8187km,8187.1,5.827881861998684,232.58572139451,9.1,10.920108195173269,1.20001188957948,1.20001188957948,False,False,11.6,7.3,1520.0,1381707055.0
GW231014_040532,Klein_Base_8187km,8187.1,5.827881861998684,124.17712243944173,9.0,10.800392821284667,1.2000436468094076,1.2000436468094076,False,False,20.6,14.8,2300.0,1381291551.0
GW231013_135504,Klein_Base_8187km,8187.1,5.827881861998684,,8.4,8.4,1.0,1.0,False,False,,,,1381240522.4
GW231008_142521,Klein_Base_8187km,8187.1,5.827881861998684,61.82658416816088,9.3,11.161812900510553,1.200194935538769,1.200194935538769,False,False,46.0,25.1,2800.0,1380810339.8
GW231005_144455,Klein_Base_8187km,8187.1,5.827881861998684,,7.3,7.3,1.0,1.0,False,False,,,,1380552313.4
GW231005_091549,Klein_Base_8187km,8187.1,5.827881861998684,87.74191884942591,11.0,13.201002185297092,1.200091107754281,1.200091107754281,False,False,28.5,21.6,3700.0,1380532567.5
GW231005_021030,Klein_Base_8187km,8187.1,5.827881861998684,32.80500100265849,10.4,12.48873239855497,1.2008396537072086,1.2008396537072086,False,False,85.0,49.0,6100.0,1380507049.0
GW231004_232346,Klein_Base_8187km,8187.1,5.827881861998684,43.95870134356238,8.9,10.683741366682353,1.200420378278916,1.200420378278916,False,False,66.0,34.0,4200.0,1380497044.3
GW231002_143916,Klein_Base_8187km,8187.1,5.827881861998684,,9.4,9.4,1.0,1.0,False,False,,,,1380292774.7
GW231001_140220,Klein_Base_8187km,8187.1,5.827881861998684,37.57153960988238,11.5,13.80697479631904,1.2006065040277425,1.2006065040277425,False,False,77.0,40.0,4200.0,1380204158.7
GW230930_110730,Klein_Base_8187km,8187.1,5.827881861998684,74.88705509976556,9.0,10.801153620105442,1.2001281800117158,1.2001281800117158,False,False,34.1,24.6,4900.0,1380107268.4
GW230928_215827,Klein_Base_8187km,8187.1,5.827881861998684,51.71611922772045,10.5,12.603047968591792,1.2002902827230277,1.2002902827230277,False,False,55.0,30.0,4700.0,1379973525.1
GW230927_153832,Klein_Base_8187km,8187.1,5.827881861998684,114.17844504821399,20.3,24.361057097660606,1.2000520737763845,1.2000520737763845,False,False,21.9,16.6,1150.0,1379864330.9
GW230927_043729,Klein_Base_8187km,8187.1,5.827881861998684,70.55971323204234,12.1,14.521765258719995,1.2001458891504129,1.2001458891504129,False,False,34.9,27.4,3200.0,1379824667.1
GW230925_143957,Klein_Base_8187km,8187.1,5.827881861998684,,8.0,8.0,1.0,1.0,False,False,,,,1379688015.5
GW230924_124453,Klein_Base_8187km,8187.1,5.827881861998684,84.69884651938801,13.5,16.201326690855986,1.2000982733967398,1.2000982733967396,False,False,28.7,23.2,2360.0,1379594711.8
GW230922_040658,Klein_Base_8187km,8187.1,5.827881861998684,34.61315066422235,12.5,15.009219034419887,1.200737522753591,1.200737522753591,False,False,76.0,51.0,6400.0,1379390836.1
GW230922_020344,Klein_Base_8187km,8187.1,5.827881861998684,63.61606562020605,13.4,16.082452881256003,1.2001830508400002,1.2001830508400002,False,False,39.8,29.3,1550.0,1379383442.9
GW230920_071124,Klein_Base_8187km,8187.1,5.827881861998684,77.52857379816997,11.1,13.321319901670305,1.200118910060388,1.200118910060388,False,False,32.5,24.2,2800.0,1379229102.7
GW230920_064709,Klein_Base_8187km,8187.1,5.827881861998684,,9.5,9.5,1.0,1.0,False,False,,,,1379227647.3
GW230919_215712,Klein_Base_8187km,8187.1,5.827881861998684,89.34695395033005,16.8,20.161472349112522,1.2000876398281262,1.2000876398281262,False,False,27.5,21.7,1280.0,1379195850.0
GW230914_111401,Klein_Base_8187km,8187.1,5.827881861998684,45.790313899544145,17.2,20.64658303638776,1.200382734673707,1.200382734673707,False,False,60.0,36.0,2600.0,1378725259.7
GW230911_195324,Klein_Base_8187km,8187.1,5.827881861998684,77.80301122754405,11.1,13.3213098560854,1.2001180050527387,1.2001180050527387,False,False,36.2,20.3,1080.0,1378497222.2
GW230904_152545,Klein_Base_8187km,8187.1,5.827881861998684,,9.2,9.2,1.0,1.0,False,False,,,,1377876363.2
GW230904_051013,Klein_Base_8187km,8187.1,5.827881861998684,248.35424487888352,10.5,12.600109134702123,1.2000103937811546,1.2000103937811546,False,False,10.6,7.1,1000.0,1377839431.1
GW230902_224555,Klein_Base_8187km,8187.1,5.827881861998684,,7.5,7.5,1.0,1.0,False,False,,,,1377729973.7
GW230902_172430,Klein_Base_8187km,8187.1,5.827881861998684,,8.5,8.5,1.0,1.0,False,False,,,,1377710688.8
GW230902_122814,Klein_Base_8187km,8187.1,5.827881861998684,,8.1,8.1,1.0,1.0,False,False,,,,1377692912.9
GW230831_134621,Klein_Base_8187km,8187.1,5.827881861998684,,8.8,8.8,1.0,1.0,False,False,,,,1377524799.7
GW230831_015414,Klein_Base_8187km,8187.1,5.827881861998684,59.40365046427349,8.6,10.321831488639873,1.200212963795334,1.200212963795334,False,False,43.0,31.0,4700.0,1377482072.1
GW230830_064744,Klein_Base_8187km,8187.1,5.827881861998684,,8.5,8.5,1.0,1.0,False,False,,,,1377413282.2
GW230825_041334,Klein_Base_8187km,8187.1,5.827881861998684,60.382831515882394,8.8,10.561807418735397,1.2002053884926587,1.2002053884926587,False,False,45.0,27.8,4600.0,1376972032.5
GW230824_135331,Klein_Base_8187km,8187.1,5.827881861998684,,9.7,9.7,1.0,1.0,False,False,,,,1376920429.9
GW230824_033047,Klein_Base_8187km,8187.1,5.827881861998684,49.39179926242964,11.1,13.323575076955159,1.2003220790049693,1.2003220790049693,False,False,53.0,36.0,4600.0,1376883065.7
GW230823_142524,Klein_Base_8187km,8187.1,5.827881861998684,,8.8,8.8,1.0,1.0,False,False,,,,1376835942.6
GW230822_230337,Klein_Base_8187km,8187.1,5.827881861998684,,8.3,8.3,1.0,1.0,False,False,,,,1376780635.5
GW230820_212515,Klein_Base_8187km,8187.1,5.827881861998684,45.790313899544145,9.3,11.163559432465476,1.200382734673707,1.200382734673707,False,False,64.0,32.0,3900.0,1376601934.0
GW230819_171910,Klein_Base_8187km,8187.1,5.827881861998684,41.470472965624886,9.9,11.884762933832015,1.2004811044274761,1.2004811044274761,False,False,73.0,33.0,3800.0,1376500768.4
GW230817_212349,Klein_Base_8187km,8187.1,5.827881861998684,,7.8,7.8,1.0,1.0,False,False,,,,1376342647.1
GW230814_230901,Klein_Base_8187km,8187.1,5.827881861998684,70.90113119929417,43.0,51.606207584228784,1.2001443624239252,1.2001443624239252,False,False,33.6,28.4,280.0,1376089759.8
GW230814_061920,Klein_Base_8187km,8187.1,5.827881861998684,38.22495769005425,11.2,13.446521685724779,1.200582293368284,1.200582293368284,False,False,72.0,43.0,3600.0,1376029178.5
GW230811_032116,Klein_Base_8187km,8187.1,5.827881861998684,75.6604153933948,13.6,16.321704853434724,1.2001253568702004,1.2001253568702004,False,False,36.4,21.7,2000.0,1375759294.3
GW230807_205045,Klein_Base_8187km,8187.1,5.827881861998684,,8.7,8.7,1.0,1.0,False,False,,,,1375476663.4
GW230806_204041,Klein_Base_8187km,8187.1,5.827881861998684,51.1147690041423,9.4,11.282801592603326,1.2002980417663112,1.2002980417663112,False,False,51.0,35.0,5500.0,1375389659.9
GW230805_034249,Klein_Base_8187km,8187.1,5.827881861998684,79.92491153374978,9.5,11.401057764839189,1.200111343667283,1.200111343667283,False,False,32.3,22.7,3300.0,1375242188.0
GW230803_033412,Klein_Base_8187km,8187.1,5.827881861998684,58.61160179141651,9.4,11.282062381055177,1.2002194022399124,1.2002194022399124,False,False,46.0,29.0,4800.0,1375068870.4
GW230731_215307,Klein_Base_8187km,8187.1,5.827881861998684,242.86575327935017,12.2,14.640132744248282,1.2000108806760887,1.2000108806760887,False,False,10.3,7.8,1110.0,1374875605.9
GW230729_082317,Klein_Base_8187km,8187.1,5.827881861998684,219.7935067178119,9.5,11.400126860481311,1.200013353734875,1.200013353734875,False,False,12.4,7.6,1620.0,1374654215.2
GW230728_083628,Klein_Base_8187km,8187.1,5.827881861998684,,13.1,13.1,1.0,1.0,False,False,,,,1374568606.9
GW230726_002940,Klein_Base_8187km,8187.1,5.827881861998684,69.44502581921388,10.5,12.601585982906853,1.2001510459911289,1.2001510459911289,False,False,35.3,28.0,2000.0,1374366598.1
GW230723_101834,Klein_Base_8187km,8187.1,5.827881861998684,159.84982306749956,10.1,12.120260281891863,1.200025770484343,1.200025770484343,False,False,16.7,10.8,1580.0,1374142732.4
GW230723_084820,Klein_Base_8187km,8187.1,5.827881861998684,,8.4,8.4,1.0,1.0,False,False,,,,1374137318.4
GW230721_222634,Klein_Base_8187km,8187.1,5.827881861998684,,7.9,7.9,1.0,1.0,False,False,,,,1374013612.8
GW230717_102139,Klein_Base_8187km,8187.1,5.827881861998684,,8.3,8.3,1.0,1.0,False,False,,,,1373624517.1
GW230712_090405,Klein_Base_8187km,8187.1,5.827881861998684,101.28733028470594,9.5,11.400637328825466,1.2000670872447858,1.2000670872447858,False,False,32.0,11.4,1900.0,1373187863.9
GW230709_122727,Klein_Base_8187km,8187.1,5.827881861998684,58.61160179141651,10.2,12.242237902847105,1.2002194022399124,1.2002194022399124,False,False,45.0,30.0,4500.0,1372940865.2
GW230709_063445,Klein_Base_8187km,8187.1,5.827881861998684,,7.9,7.9,1.0,1.0,False,False,,,,1372919703.1
GW230708_230935,Klein_Base_8187km,8187.1,5.827881861998684,42.26798206111768,10.0,12.004602817871193,1.2004602817871193,1.2004602817871193,False,False,65.0,39.0,3400.0,1372892993.5
GW230708_071859,Klein_Base_8187km,8187.1,5.827881861998684,,9.1,9.1,1.0,1.0,False,False,,,,1372835957.4
GW230708_053705,Klein_Base_8187km,8187.1,5.827881861998684,84.21207153939154,8.9,10.680885529508553,1.20009949769759,1.20009949769759,False,False,29.1,23.1,3200.0,1372829843.1
GW230707_124047,Klein_Base_8187km,8187.1,5.827881861998684,53.15441516754823,11.9,14.283247623742362,1.2002729095581817,1.2002729095581817,False,False,45.9,36.8,4400.0,1372768865.3
GW230706_104333,Klein_Base_8187km,8187.1,5.827881861998684,158.12482497684312,9.2,11.040242489578938,1.2000263575629282,1.2000263575629282,False,False,16.3,11.5,1900.0,1372675431.2
GW230704_212616,Klein_Base_8187km,8187.1,5.827881861998684,31.399072388258844,8.7,10.448129911489655,1.200934472585018,1.200934472585018,False,False,92.0,48.0,7100.0,1372541194.7
GW230704_021211,Klein_Base_8187km,8187.1,5.827881861998684,82.62913786383906,9.4,11.280974227054887,1.2001036411760517,1.2001036411760517,False,False,33.3,19.9,2600.0,1372471949.2
GW230702_185453,Klein_Base_8187km,8187.1,5.827881861998684,74.38020531905649,10.1,12.121313831327786,1.2001300823096819,1.2001300823096819,False,False,41.0,18.1,2300.0,1372359311.7
GW230702_162025,Klein_Base_8187km,8187.1,5.827881861998684,,9.2,9.2,1.0,1.0,False,False,,,,1372350043.9
GW230630_234532,Klein_Base_8187km,8187.1,5.827881861998684,263.22575654827773,9.9,11.880091351785271,1.2000092274530576,1.2000092274530576,False,False,10.0,6.7,1070.0,1372203950.4
GW230630_125806,Klein_Base_8187km,8187.1,5.827881861998684,51.1147690041423,9.0,10.8026823758968,1.2002980417663112,1.2002980417663112,False,False,53.0,33.0,5000.0,1372165104.9
GW230630_070659,Klein_Base_8187km,8187.1,5.827881861998684,,9.8,9.8,1.0,1.0,False,False,,,,1372144037.0
GW230628_231200,Klein_Base_8187km,8187.1,5.827881861998684,73.75621030799059,16.4,19.682172721243752,1.2001324830026678,1.2001324830026678,False,False,32.4,27.2,2250.0,1372029138.4
GW230627_015337,Klein_Base_8187km,8187.1,5.827881861998684,310.0049460053765,28.7,34.44018963625012,1.2000066075348472,1.2000066075348472,False,False,8.4,5.78,305.0,1371866035.8
GW230625_211655,Klein_Base_8187km,8187.1,5.827881861998684,,8.1,8.1,1.0,1.0,False,False,,,,1371763033.0
GW230624_214944,Klein_Base_8187km,8187.1,5.827881861998684,,10.6,10.6,1.0,1.0,False,False,,,,1371678602.5
GW230624_113103,Klein_Base_8187km,8187.1,5.827881861998684,99.45407543792395,11.4,13.680795036878248,1.2000697400770393,1.2000697400770393,False,False,28.0,16.2,1810.0,1371641481.7
GW230618_102550,Klein_Base_8187km,8187.1,5.827881861998684,,7.8,7.8,1.0,1.0,False,False,,,,1371119168.0
GW230615_160825,Klein_Base_8187km,8187.1,5.827881861998684,,8.9,8.9,1.0,1.0,False,False,,,,1370880524.0
GW230609_064958,Klein_Base_8187km,8187.1,5.827881861998684,73.02109857734615,10.6,12.721435212854278,1.200135397439083,1.200135397439083,False,False,35.2,25.0,3300.0,1370328616.3
GW230609_010824,Klein_Base_8187km,8187.1,5.827881861998684,,8.0,8.0,1.0,1.0,False,False,,,,1370308122.4
GW230608_205047,Klein_Base_8187km,8187.1,5.827881861998684,55.50341078732624,10.2,12.242526675009227,1.2002477132361988,1.2002477132361988,False,False,49.0,30.2,3400.0,1370292665.2
GW230606_024545,Klein_Base_8187km,8187.1,5.827881861998684,,7.5,7.5,1.0,1.0,False,False,,,,1370054763.5
GW230606_004305,Klein_Base_8187km,8187.1,5.827881861998684,69.77571641835299,11.1,13.321659316410658,1.2001494879649242,1.2001494879649242,False,False,37.3,25.7,2700.0,1370047403.8
GW230605_065343,Klein_Base_8187km,8187.1,5.827881861998684,154.24105734583293,11.4,13.680316407831237,1.2000277550729155,1.2000277550729155,False,False,17.5,11.0,1040.0,1369983241.5
GW230603_174756,Klein_Base_8187km,8187.1,5.827881861998684,,8.0,8.0,1.0,1.0,False,False,,,,1369849694.9
GW230601_224134,Klein_Base_8187km,8187.1,5.827881861998684,39.96245576687489,13.4,16.087028833145023,1.200524539786942,1.200524539786942,False,False,66.0,44.0,3400.0,1369694512.1
GW230531_141100,Klein_Base_8187km,8187.1,5.827881861998684,,8.0,8.0,1.0,1.0,False,False,,,,1369577478.3
GW230529_181500,Klein_Base_8187km,8187.1,5.827881861998684,,11.8,11.8,1.0,1.0,False,False,,,,1369419318.7
GW230518_125908,Klein_Base_8187km,8187.1,5.827881861998684,,14.1,14.1,1.0,1.0,False,False,,,,1368449966.2
GW200322_091133,Klein_Base_8187km,8187.1,5.827881861998684,89.16572280641458,4.5,5.400396096286048,1.2000880213968996,1.2000880213968996,False,False,38.0,11.3,3500.0,1268903511.3
GW200316_215756,Klein_Base_8187km,8187.1,5.827881861998684,210.32871456249947,10.3,12.360150569677543,1.2000146184152953,1.2000146184152953,False,False,13.1,7.8,1120.0,1268431094.1
GW200311_115853,Klein_Base_8187km,8187.1,5.827881861998684,71.01567260672435,17.8,21.362560629537118,1.2001438555919728,1.2001438555919728,False,False,34.2,27.7,1170.0,1267963151.3
GW200308_173609,Klein_Base_8187km,8187.1,5.827881861998684,52.33178731376474,4.7,5.641328448695927,1.200282648658708,1.200282648658708,False,False,60.0,24.0,7100.0,1267724187.7
GW200306_093714,Klein_Base_8187km,8187.1,5.827881861998684,101.99234650478512,7.8,9.360515636201182,1.2000661072052798,1.2000661072052798,False,False,28.3,14.8,2100.0,1267522652.1
GW200302_015811,Klein_Base_8187km,8187.1,5.827881861998684,76.05311651135361,10.8,12.961338756006716,1.2001239588895107,1.2001239588895107,False,False,37.8,20.0,1480.0,1267149509.5
GW200225_060421,Klein_Base_8187km,8187.1,5.827881861998684,132.00811214283002,12.5,15.000479967798825,1.200038397423906,1.200038397423906,False,False,19.3,14.0,1150.0,1266645879.3
GW200224_222234,Klein_Base_8187km,8187.1,5.827881861998684,60.4658890557942,20.0,24.00409529197664,1.200204764598832,1.200204764598832,False,False,40.0,32.7,1710.0,1266618172.4
GW200220_124850,Klein_Base_8187km,8187.1,5.827881861998684,65.80643913706943,8.5,10.201444374721016,1.2001699264377665,1.2001699264377665,False,False,38.9,27.9,4000.0,1266238148.1
GW200220_061928,Klein_Base_8187km,8187.1,5.827881861998684,29.701825232136745,7.2,8.647718260687892,1.201071980651096,1.201071980651096,False,False,87.0,61.0,6000.0,1266214786.7
GW200219_094415,Klein_Base_8187km,8187.1,5.827881861998684,67.21513966905563,10.7,12.841735729935403,1.2001622177509723,1.2001622177509723,False,False,37.5,27.9,3400.0,1266140673.1
GW200216_220804,Klein_Base_8187km,8187.1,5.827881861998684,54.27000165871899,8.1,9.72210993886093,1.2002604862791273,1.2002604862791273,False,False,51.0,30.0,3800.0,1265926102.8
GW200210_092254,Klein_Base_8187km,8187.1,5.827881861998684,163.23320216696018,8.4,10.080207266208017,1.2000246745485734,1.2000246745485734,False,False,24.1,2.83,940.0,1265361792.9
GW200209_085452,Klein_Base_8187km,8187.1,5.827881861998684,70.10957152083314,9.6,11.521420217808767,1.20014793935508,1.20014793935508,False,False,35.6,27.1,3400.0,1265273710.1
GW200208_222617,Klein_Base_8187km,8187.1,5.827881861998684,69.44502581921388,7.4,8.881117740334354,1.2001510459911289,1.2001510459911289,False,False,51.0,12.3,4100.0,1265235995.9
GW200208_130117,Klein_Base_8187km,8187.1,5.827881861998684,67.52488685647064,10.8,12.961734406235971,1.2001605931699972,1.2001605931699972,False,False,37.7,27.4,2230.0,1265202095.9
GW200202_154313,Klein_Base_8187km,8187.1,5.827881861998684,252.63621461817462,10.8,12.960108391613602,1.2000100362605186,1.2000100362605186,False,False,10.1,7.3,410.0,1264693411.5
GW200129_065458,Klein_Base_8187km,8187.1,5.827881861998684,69.2263013284447,26.8,32.1640760097973,1.2001520899178095,1.2001520899178095,False,False,34.5,29.0,890.0,1264316116.4
GW200128_022011,Klein_Base_8187km,8187.1,5.827881861998684,58.76831730422777,10.6,12.72231191682039,1.2002181053604142,1.2002181053604142,False,False,42.2,32.6,3400.0,1264213229.9
GW200115_042309,Klein_Base_8187km,8187.1,5.827881861998684,598.8923888768717,11.3,13.56001964120556,1.200001738159784,1.200001738159784,False,False,5.9,1.44,290.0,1263097407.7
GW200112_155838,Klein_Base_8187km,8187.1,5.827881861998684,68.79295984908042,19.8,23.763052969596885,1.200154190383681,1.200154190383681,False,False,35.6,28.3,1250.0,1262879936.0
GW191230_180458,Klein_Base_8187km,8187.1,5.827881861998684,50.87812655504904,10.4,12.483132278299431,1.2003011806057144,1.2003011806057144,False,False,49.4,37.0,4300.0,1261764316.4
GW191222_033537,Klein_Base_8187km,8187.1,5.827881861998684,55.08609190922604,12.5,15.003149096407473,1.2002519277125978,1.2002519277125978,False,False,45.1,34.7,3000.0,1261020955.1
GW191219_163120,Klein_Base_8187km,8187.1,5.827881861998684,136.22157218333555,9.1,10.92032720019049,1.200035956064889,1.200035956064889,False,False,31.1,1.17,550.0,1260808298.4
GW191216_213338,Klein_Base_8187km,8187.1,5.827881861998684,222.01364314930495,18.6,22.320243304196296,1.2000130808707685,1.2000130808707685,False,False,12.1,7.7,340.0,1260567236.4
GW191215_223052,Klein_Base_8187km,8187.1,5.827881861998684,102.2295380082846,11.2,13.440736761875824,1.2000657823103416,1.2000657823103416,False,False,24.9,18.1,1930.0,1260484270.3
GW191204_171526,Klein_Base_8187km,8187.1,5.827881861998684,218.70000668438996,17.4,20.88023474826276,1.200013491279469,1.200013491279469,False,False,11.7,8.4,640.0,1259514944.0
GW191204_110529,Klein_Base_8187km,8187.1,5.827881861998684,94.5348415990589,8.9,10.680691432606718,1.2000776890569345,1.2000776890569345,False,False,27.3,19.2,1900.0,1259492747.5
GW191129_134029,Klein_Base_8187km,8187.1,5.827881861998684,252.63621461817462,13.1,15.720131475012794,1.2000100362605186,1.2000100362605186,False,False,10.7,6.7,790.0,1259070047.1
GW191127_050227,Klein_Base_8187km,8187.1,5.827881861998684,57.089222524106994,9.2,11.042140157623699,1.200232625828663,1.200232625828663,False,False,53.0,24.0,3400.0,1258866165.5
GW191126_115259,Klein_Base_8187km,8187.1,5.827881861998684,215.48383011550186,8.3,9.960115439475214,1.2000139083705075,1.2000139083705075,False,False,12.1,8.3,1620.0,1258804397.6
GW191113_071753,Klein_Base_8187km,8187.1,5.827881861998684,125.95616430820168,7.9,9.480334672724029,1.200042363635953,1.200042363635953,False,False,29.0,5.9,1370.0,1257664691.8
GW191109_010717,Klein_Base_8187km,8187.1,5.827881861998684,39.248840485323555,17.3,20.769466081578756,1.2005471723455927,1.2005471723455927,False,False,65.0,47.0,1290.0,1257296855.2
GW191105_143521,Klein_Base_8187km,8187.1,5.827881861998684,238.90598556283905,9.7,11.640109159126338,1.2000112535181793,1.2000112535181793,False,False,10.7,7.7,1150.0,1256999739.9
GW191103_012549,Klein_Base_8187km,8187.1,5.827881861998684,223.14061595716942,8.9,10.680115215395675,1.2000129455500759,1.2000129455500759,False,False,11.8,7.9,990.0,1256779567.5
GW190930_133541,Klein_Base_8187km,8187.1,5.827881861998684,208.3350774576416,9.7,11.640144604298426,1.2000149076596316,1.2000149076596316,False,False,14.2,6.9,770.0,1253885759.2
GW190929_012149,Klein_Base_8187km,8187.1,5.827881861998684,47.21665020790804,9.7,11.643461103718437,1.2003568148163337,1.2003568148163337,False,False,66.3,26.8,3130.0,1253755327.4
GW190926_050336,Klein_Base_8187km,8187.1,5.827881861998684,71.47756316026404,8.1,9.721148892873082,1.2001418386263065,1.2001418386263065,False,False,41.1,20.4,3280.0,1253509434.0
GW190925_232845,Klein_Base_8187km,8187.1,5.827881861998684,121.0983508087118,9.7,11.640446291378755,1.2000460094204903,1.2000460094204903,False,False,20.8,15.5,930.0,1253489343.1
GW190924_021846,Klein_Base_8187km,8187.1,5.827881861998684,316.24964995368623,12.0,14.400076132372355,1.200006344364363,1.200006344364363,False,False,8.8,5.1,550.0,1253326744.8
GW190917_114630,Klein_Base_8187km,8187.1,5.827881861998684,372.53136731832535,8.3,9.960037734700197,1.2000045463494213,1.2000045463494213,False,False,9.7,2.1,720.0,1252756008.0
GW190916_200658,Klein_Base_8187km,8187.1,5.827881861998684,65.51222256864737,8.1,9.721390006385064,1.2001716057265512,1.2001716057265512,False,False,43.8,23.3,4940.0,1252699636.9
GW190915_235702,Klein_Base_8187km,8187.1,5.827881861998684,76.98546645107247,13.1,15.721581589429704,1.2001207320175347,1.2001207320175347,False,False,32.6,24.5,1750.0,1252627040.6
GW190910_112807,Klein_Base_8187km,8187.1,5.827881861998684,56.35730941482357,14.5,17.40347148635041,1.2002394128517524,1.2002394128517524,False,False,43.8,34.2,1520.0,1252150105.3
GW190828_065509,Klein_Base_8187km,8187.1,5.827881861998684,128.91114763508028,10.2,12.240411610455237,1.2000403539661997,1.2000403539661997,False,False,23.7,10.4,1540.0,1251010527.8
