event_id,detection_category,system_type,total_mass,distance_mpc,snr_network,epsilon_max,klein_activated,snr_enhanced,klein_enhancement
SIM_004303,non_detection,BBH,40.48584816774301,2599.741105734062,0.1183844600091943,0.07473117091719732,False,0.1183844600091943,1.0
SIM_004304,non_detection,BBH,64.70120195768627,2987.73524661614,0.33380129857842106,0.13971640722782794,False,0.33380129857842106,1.0
SIM_004305,non_detection,BBH,28.87991546087438,2650.831202395837,0.27058572129316616,0.061757212785698255,False,0.27058572129316616,1.0
SIM_004306,non_detection,BBH,111.1007682261963,1679.4130471428853,0.47740213924749114,0.2176741556227863,False,0.47740213924749114,1.0
SIM_004307,non_detection,BBH,17.896808665460096,862.4235661701571,0.8473612683501024,0.039200036853633824,False,0.8473612683501024,1.0
SIM_004308,non_detection,BBH,63.59782604608658,1195.201254851062,0.9129446106357493,0.11575768227732157,False,0.9129446106357493,1.0
SIM_004309,non_detection,BBH,55.82151362649921,1934.2355165590861,0.4143386391616123,0.12559586647035803,False,0.4143386391616123,1.0
SIM_004310,non_detection,BBH,32.180351899306324,2728.1021442529595,0.1260768034237308,0.07218959497215197,False,0.1260768034237308,1.0
SIM_004311,non_detection,BBH,28.78624523253625,1826.9770853708333,0.3431829763486307,0.06598685524028332,False,0.3431829763486307,1.0
SIM_004312,non_detection,BBH,72.35380665839827,2945.3462890706815,0.16262698844659315,0.15830911425950764,False,0.16262698844659315,1.0
SIM_004313,non_detection,BBH,54.930300105545484,2499.0226503303766,0.26363129465959456,0.11708305884684743,False,0.26363129465959456,1.0
SIM_004314,non_detection,BBH,40.22391016692098,2607.4441091409417,0.2550294044237011,0.07146154458690676,False,0.2550294044237011,1.0
SIM_004315,non_detection,BBH,72.92625534834967,2252.6672517272846,0.6663307334683392,0.13253836733094673,False,0.6663307334683392,1.0
SIM_004316,non_detection,BBH,133.06269030575163,2674.365092161912,0.9407113126813565,0.2633778781664089,False,0.9407113126813565,1.0
SIM_004317,non_detection,BBH,77.32702267343178,2946.97866154282,0.6278562976662411,0.16795988912476809,False,0.6278562976662411,1.0
SIM_004318,non_detection,BBH,53.956717519909716,2207.9081840656504,0.4465148795325114,0.12159401922401296,False,0.4465148795325114,1.0
SIM_004319,non_detection,BBH,59.20564406417069,2393.0715490899424,0.47196729308140545,0.10873002023981303,False,0.47196729308140545,1.0
SIM_004320,non_detection,BBH,60.13138230441551,471.77915447471196,1.3059707895964179,0.1334285700056854,False,1.3059707895964179,1.0
SIM_004321,non_detection,BBH,32.922961582560234,2165.97354069035,0.3896609666855661,0.07318216801505445,False,0.3896609666855661,1.0
SIM_004322,non_detection,BBH,18.052779255099292,426.59434008102556,1.7631715129754577,0.04166613901462978,False,1.7631715129754577,1.0
SIM_004323,non_detection,BBH,52.085568465877614,1779.1167860757141,0.6634987933484161,0.09584359093416618,False,0.6634987933484161,1.0
SIM_004324,non_detection,BBH,128.9653414299168,2824.6122144898036,0.7736788858537244,0.2587882901351243,False,0.7736788858537244,1.0
SIM_004325,non_detection,BBH,71.08237716551274,1269.9125515828387,0.8937567984210493,0.1513929467018283,False,0.8937567984210493,1.0
SIM_004326,non_detection,BBH,144.14683554867332,2822.1361651340826,0.3570931447378213,0.28175830761698306,True,0.8712540179381415,2.4398508646191415
SIM_004327,non_detection,BBH,50.175049148529,1603.0182212361483,0.33324582788154833,0.10639470908533122,False,0.33324582788154833,1.0
SIM_004328,non_detection,BBH,43.8851328541945,2587.6253119703783,0.35180276112479963,0.10049902090458503,False,0.35180276112479963,1.0
SIM_004329,non_detection,BBH,72.16599026999856,2873.0982073361047,1.0479864679361983,0.1584086602476072,False,1.0479864679361983,1.0
SIM_004330,non_detection,BBH,93.92520305378713,2754.3975383924885,1.1037008970449798,0.18763523933425108,False,1.1037008970449798,1.0
SIM_004331,non_detection,BBH,20.300184445513732,2641.1850552873416,0.1807516994777293,0.046499610177847435,False,0.1807516994777293,1.0
SIM_004332,non_detection,BBH,46.27185961425632,1967.1378674323919,0.8586126175417764,0.09343855005481798,False,0.8586126175417764,1.0
SIM_004333,non_detection,BBH,24.414516665696414,2743.166194074758,0.11969641105032361,0.046717938900917584,False,0.11969641105032361,1.0
SIM_004334,non_detection,BBH,53.85065807509285,2221.9240523204626,0.3454888208618727,0.11242411485565126,False,0.3454888208618727,1.0
SIM_004335,non_detection,BBH,35.335594556637076,2392.2930191244277,0.49755778810798823,0.07944341845941573,False,0.49755778810798823,1.0
SIM_004336,non_detection,BBH,101.39700395847844,2876.887079915228,0.8274377179674106,0.21138485568756377,False,0.8274377179674106,1.0
SIM_004337,non_detection,BBH,85.72819080725193,2928.959252611405,1.4231454534096264,0.1775609517845014,False,1.4231454534096264,1.0
SIM_004338,non_detection,BBH,40.85339651190698,1640.66993510506,0.5049416809223591,0.07026865175873542,False,0.5049416809223591,1.0
SIM_004339,non_detection,BBH,60.8966868665254,2895.592727661966,1.033509187321369,0.12538340925624936,False,1.033509187321369,1.0
SIM_004340,non_detection,BBH,75.73534421325661,2786.801213372474,0.8775699399677724,0.13291341963130224,False,0.8775699399677724,1.0
SIM_004341,non_detection,BNS,3.005011227921445,2888.1479316461755,0.017270991546031608,0.006464023534167276,False,0.017270991546031608,1.0
SIM_004342,non_detection,BBH,87.35559159266371,1774.8610223684777,1.550389853469059,0.17564887410931782,False,1.550389853469059,1.0
SIM_004343,non_detection,BBH,87.61214784845133,2749.9381408624595,0.6451232876320279,0.1860582299082921,False,0.6451232876320279,1.0
SIM_004344,non_detection,BBH,53.253945641874004,1458.897140917246,0.45513561646694034,0.11730190415797864,False,0.45513561646694034,1.0
SIM_004345,non_detection,BBH,95.62075815164384,2285.026949326769,0.573997870461289,0.19454685115869333,False,0.573997870461289,1.0
SIM_004346,non_detection,BNS,2.241967962379567,2899.5369387258143,0.03865739283916359,0.004888517230940507,False,0.03865739283916359,1.0
SIM_004347,non_detection,BBH,44.487417855818194,2924.257405158905,0.17795719799003457,0.10121519863318956,False,0.17795719799003457,1.0
SIM_004348,non_detection,BBH,27.23882630771454,1803.766518559438,0.43897013590206724,0.06317545575343182,False,0.43897013590206724,1.0
SIM_004349,non_detection,BBH,41.2744695547023,605.9261575068572,1.471101842705723,0.08365036622982647,False,1.471101842705723,1.0
SIM_004350,non_detection,BBH,51.76713428690825,1748.8376906441656,0.5006076560195396,0.11658093480048075,False,0.5006076560195396,1.0
SIM_004351,non_detection,BNS,2.8287339218648273,2395.11770540473,0.061815623265080846,0.006268265182299611,False,0.061815623265080846,1.0
SIM_004352,non_detection,BBH,49.4880532217653,1518.3190203851377,1.3721992545709039,0.1120857277718283,False,1.3721992545709039,1.0
SIM_004353,non_detection,BBH,77.86047882315619,2504.5003398928557,0.5422505545593644,0.16887250259957484,False,0.5422505545593644,1.0
SIM_004354,non_detection,BBH,96.6152718997719,2222.860494785061,1.2515319203990385,0.20062308333282172,False,1.2515319203990385,1.0
SIM_004355,non_detection,BBH,23.770326383374588,1364.549318718818,0.5442347937196818,0.053670713012855,False,0.5442347937196818,1.0
SIM_004356,non_detection,BBH,89.4783709009804,1203.9787956116827,2.939030371893591,0.19093883091169989,False,2.939030371893591,1.0
SIM_004357,non_detection,BNS,2.7297971859763703,2782.1466136005165,0.025818312479132702,0.005857745827857754,False,0.025818312479132702,1.0
SIM_004358,non_detection,BBH,17.100394350626736,2803.0587939011807,0.23223647855360452,0.039890156800689656,False,0.23223647855360452,1.0
SIM_004359,non_detection,BBH,113.16573590364229,2169.377841004991,0.6498546636088165,0.23259715627434627,False,0.6498546636088165,1.0
SIM_004360,non_detection,BBH,124.84151363307085,2997.633619285852,0.6428577523895774,0.25158063775549716,False,0.6428577523895774,1.0
SIM_004361,non_detection,BBH,117.98320333012217,2135.3913240738098,0.9716024121481307,0.19352439749520176,False,0.9716024121481307,1.0
SIM_004362,non_detection,BBH,129.1702249960259,1790.0324424654532,0.7232608245293191,0.2581261879732562,False,0.7232608245293191,1.0
