ell,c_ell_tt_standard,c_ell_tt_klein,c_ell_eb_klein,klein_enhancement,parity_violation,klein_multipole,klein_window
1431,488.2782556387666,488.2782556387666,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1432,487.4660840637669,487.4660840637669,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1433,486.6551532770484,486.6551532770484,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1434,485.84546126386016,485.84546126386016,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1435,485.0370060142094,485.0370060142094,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1436,484.22978552284417,484.22978552284417,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1437,483.42379778923646,483.42379778923646,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1438,482.6190408175653,482.6190408175653,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1439,481.81551261669927,481.81551261669927,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1440,481.01321120018,481.01321120018,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1441,480.2121345862056,480.2121345862056,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1442,479.41228079761316,479.41228079761316,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1443,478.6136478618629,478.6136478618629,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1444,477.81623381102094,477.81623381102094,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1445,477.02003668174285,477.02003668174285,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1446,476.225054515258,476.225054515258,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1447,475.4312853573517,475.4312853573517,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1448,474.6387272583502,474.6387272583502,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1449,473.84737827310386,473.84737827310386,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1450,473.0572364609711,473.0572364609711,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1451,472.26829988580204,472.26829988580204,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1452,471.48056661592324,471.48056661592324,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1453,470.6940347241204,470.6940347241204,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1454,469.90870228762384,469.90870228762384,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1455,469.1245673880919,469.1245673880919,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1456,468.34162811159547,468.34162811159547,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1457,467.5598825486018,467.5598825486018,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1458,466.77932879395973,466.77932879395973,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1459,465.9999649468834,465.9999649468834,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1460,465.2217891109371,465.2217891109371,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1461,464.44479939401975,464.44479939401975,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1462,463.6689939083497,463.6689939083497,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1463,462.894370770449,462.894370770449,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1464,462.1209281011289,462.1209281011289,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1465,461.34866402547374,461.34866402547374,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1466,460.5775766728269,460.5775766728269,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1467,459.80766417677523,459.80766417677523,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1468,459.0389246751336,459.0389246751336,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1469,458.27135630993087,458.27135630993087,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1470,457.504957227395,457.504957227395,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1471,456.7397255779373,456.7397255779373,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1472,455.9756595161389,455.9756595161389,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1473,455.2127572007354,455.2127572007354,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1474,454.45101679460254,454.45101679460254,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1475,453.6904364647416,453.6904364647416,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1476,452.93101438226495,452.93101438226495,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1477,452.17274872238164,452.17274872238164,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1478,451.4156376643832,451.4156376643832,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1479,450.6596793916291,450.6596793916291,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1480,449.90487209153287,449.90487209153287,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1481,449.1512139555476,449.1512139555476,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1482,448.39870317915194,448.39870317915194,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1483,447.6473379618365,447.6473379618365,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1484,446.89711650708915,446.89711650708915,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1485,446.14803702238163,446.14803702238163,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1486,445.4000977191554,445.4000977191554,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1487,444.6532968128083,444.6532968128083,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1488,443.9076325226802,443.9076325226802,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1489,443.16310307203963,443.16310307203963,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1490,442.41970668807033,442.41970668807033,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1491,441.67744160185725,441.67744160185725,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1492,440.93630604837364,440.93630604837364,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1493,440.1962982664669,440.1962982664669,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1494,439.4574164988459,439.4574164988459,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1495,438.7196589920668,438.7196589920668,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1496,437.98302399652084,437.98302399652084,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1497,437.24750976642025,437.24750976642025,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1498,436.5131145597853,436.5131145597853,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1499,435.7798366384316,435.7798366384316,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1500,435.0476742679564,435.0476742679564,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1501,434.316625717726,434.316625717726,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1502,433.5866892608629,433.5866892608629,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1503,432.85786317423236,432.85786317423236,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1504,432.13014573843043,432.13014573843043,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1505,431.40353523777026,431.40353523777026,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1506,430.6780299602699,430.6780299602699,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1507,429.9536281976396,429.9536281976396,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1508,429.2303282452691,429.2303282452691,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1509,428.508128402215,428.508128402215,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1510,427.7870269711884,427.7870269711884,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1511,427.0670222585422,427.0670222585422,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1512,426.34811257425906,426.34811257425906,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1513,425.63029623193876,425.63029623193876,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1514,424.9135715487859,424.9135715487859,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1515,424.19793684559767,424.19793684559767,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1516,423.48339044675214,423.48339044675214,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1517,422.76993068019493,422.76993068019493,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1518,422.05755587742846,422.05755587742846,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1519,421.3462643734991,421.3462643734991,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1520,420.63605450698526,420.63605450698526,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1521,419.9269246199857,419.9269246199857,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1522,419.2188730581075,419.2188730581075,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1523,418.5118981704539,418.5118981704539,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1524,417.80599830961336,417.80599830961336,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1525,417.10117183164675,417.10117183164675,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1526,416.3974170960762,416.3974170960762,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1527,415.69473246587387,415.69473246587387,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1528,414.9931163074492,414.9931163074492,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1529,414.29256699063853,414.29256699063853,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1530,413.593082888693,413.593082888693,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1531,412.8946623782672,412.8946623782672,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1532,412.1973038394076,412.1973038394076,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1533,411.50100565554163,411.50100565554163,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1534,410.8057662134659,410.8057662134659,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1535,410.11158390333514,410.11158390333514,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1536,409.4184571186511,409.4184571186511,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1537,408.72638425625104,408.72638425625104,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1538,408.03536371629684,408.03536371629684,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1539,407.3453939022642,407.3453939022642,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1540,406.65647322093093,406.65647322093093,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1541,405.96860008236644,405.96860008236644,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1542,405.2817728999208,405.2817728999208,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1543,404.59599009021343,404.59599009021343,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1544,403.91125007312274,403.91125007312274,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1545,403.2275512717755,403.2275512717755,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1546,402.5448921125349,402.5448921125349,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1547,401.8632710249913,401.8632710249913,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1548,401.1826864419508,401.1826864419508,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1549,400.50313679942445,400.50313679942445,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1550,399.8246205366181,399.8246205366181,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1551,399.14713609592184,399.14713609592184,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1552,398.470681922899,398.470681922899,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1553,397.79525646627644,397.79525646627644,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1554,397.1208581779334,397.1208581779334,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1555,396.4474855128918,396.4474855128918,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1556,395.77513692930523,395.77513692930523,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1557,395.1038108884496,395.1038108884496,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1558,394.43350585471177,394.43350585471177,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1559,393.7642202955803,393.7642202955803,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1560,393.0959526816346,393.0959526816346,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1561,392.4287014865356,392.4287014865356,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1562,391.76246518701487,391.76246518701487,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1563,391.097242262865,391.097242262865,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1564,390.4330311969295,390.4330311969295,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1565,389.7698304750932,389.7698304750932,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1566,389.10763858627166,389.10763858627166,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1567,388.44645402240207,388.44645402240207,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1568,387.78627527843275,387.78627527843275,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1569,387.1271008523138,387.1271008523138,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1570,386.46892924498735,386.46892924498735,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1571,385.81175896037746,385.81175896037746,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1572,385.155588505381,385.155588505381,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1573,384.5004163898576,384.5004163898576,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1574,383.84624112662027,383.84624112662027,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1575,383.19306123142576,383.19306123142576,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1576,382.5408752229652,382.5408752229652,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1577,381.88968162285454,381.88968162285454,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1578,381.23947895562503,381.23947895562503,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1579,380.59026574871376,380.59026574871376,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1580,379.942040532455,379.942040532455,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1581,379.29480184006985,379.29480184006985,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1582,378.6485482076576,378.6485482076576,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1583,378.0032781741865,378.0032781741865,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1584,377.35899028148435,377.35899028148435,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1585,376.71568307422933,376.71568307422933,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1586,376.0733550999411,376.0733550999411,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1587,375.43200490897146,375.43200490897146,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1588,374.7916310544957,374.7916310544957,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1589,374.1522320925028,374.1522320925028,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1590,373.5138065817873,373.5138065817873,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1591,372.87635308394016,372.87635308394016,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1592,372.23987016333916,372.23987016333916,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1593,371.6043563871414,371.6043563871414,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1594,370.96981032527316,370.96981032527316,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1595,370.33623055042136,370.33623055042136,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1596,369.7036156380256,369.7036156380256,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1597,369.0719641662687,369.0719641662687,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1598,368.44127471606816,368.44127471606816,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1599,367.81154587106744,367.81154587106744,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1600,367.1827762176277,367.1827762176277,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1601,366.55496434481876,366.55496434481876,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1602,365.92810884441104,365.92810884441104,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1603,365.3022083108665,365.3022083108665,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1604,364.6772613413305,364.6772613413305,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1605,364.05326653562344,364.05326653562344,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1606,363.43022249623203,363.43022249623203,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1607,362.8081278283013,362.8081278283013,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1608,362.1869811396258,362.1869811396258,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1609,361.5667810406419,361.5667810406419,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1610,360.9475261444187,360.9475261444187,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1611,360.32921506665076,360.32921506665076,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1612,359.711846425649,359.711846425649,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1613,359.09541884233306,359.09541884233306,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1614,358.47993094022314,358.47993094022314,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1615,357.86538134543156,357.86538134543156,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1616,357.25176868665517,357.25176868665517,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1617,356.6390915951667,356.6390915951667,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1618,356.02734870480725,356.02734870480725,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1619,355.4165386519783,355.4165386519783,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1620,354.80666007563343,354.80666007563343,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1621,354.1977116172708,354.1977116172708,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1622,353.58969192092457,353.58969192092457,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1623,352.9825996331584,352.9825996331584,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1624,352.37643340305584,352.37643340305584,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1625,351.7711918822142,351.7711918822142,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1626,351.1668737247359,351.1668737247359,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1627,350.56347758722063,350.56347758722063,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1628,349.9610021287583,349.9610021287583,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1629,349.35944601092103,349.35944601092103,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1630,348.7588078977552,348.7588078977552,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1631,348.1590864557748,348.1590864557748,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1632,347.5602803539526,347.5602803539526,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1633,346.9623882637134,346.9623882637134,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1634,346.3654088589269,346.3654088589269,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1635,345.769340815899,345.769340815899,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1636,345.1741828133655,345.1741828133655,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1637,344.5799335324842,344.5799335324842,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1638,343.9865916568272,343.9865916568272,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1639,343.39415587237437,343.39415587237437,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1640,342.8026248675053,342.8026248675053,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1641,342.21199733299215,342.21199733299215,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1642,341.62227196199274,341.62227196199274,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1643,341.033447450043,341.033447450043,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1644,340.44552249504943,340.44552249504943,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1645,339.85849579728284,339.85849579728284,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1646,339.2723660593702,339.2723660593702,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1647,338.68713198628836,338.68713198628836,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1648,338.10279228535614,338.10279228535614,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1649,337.5193456662281,337.5193456662281,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1650,336.9367908408866,336.9367908408866,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1651,336.3551265236357,336.3551265236357,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1652,335.7743514310937,335.7743514310937,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1653,335.1944642821859,335.1944642821859,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1654,334.61546379813825,334.61546379813825,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1655,334.0373487024701,334.0373487024701,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1656,333.46011772098757,333.46011772098757,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1657,332.88376958177656,332.88376958177656,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1658,332.30830301519563,332.30830301519563,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1659,331.7337167538698,331.7337167538698,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1660,331.1600095326835,331.1600095326835,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1661,330.5871800887737,330.5871800887737,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1662,330.0152271615233,330.0152271615233,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1663,329.4441494925546,329.4441494925546,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1664,328.87394582572256,328.87394582572256,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1665,328.3046149071079,328.3046149071079,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1666,327.736155485011,327.736155485011,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1667,327.1685663099448,327.1685663099448,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1668,326.6018461346288,326.6018461346288,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1669,326.0359937139817,326.0359937139817,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1670,325.471007805116,325.471007805116,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1671,324.90688716733086,324.90688716733086,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1672,324.3436305621054,324.3436305621054,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1673,323.7812367530929,323.7812367530929,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1674,323.2197045061141,323.2197045061141,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1675,322.65903258915085,322.65903258915085,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1676,322.0992197723397,322.0992197723397,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1677,321.5402648279657,321.5402648279657,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1678,320.98216653045625,320.98216653045625,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1679,320.4249236563743,320.4249236563743,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1680,319.86853498441246,319.86853498441246,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1681,319.3129992953871,319.3129992953871,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1682,318.7583153722315,318.7583153722315,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1683,318.20448199999004,318.20448199999004,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1684,317.65149796581215,317.65149796581215,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1685,317.09936205894576,317.09936205894576,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1686,316.54807307073173,316.54807307073173,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1687,315.99762979459746,315.99762979459746,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1688,315.44803102605084,315.44803102605084,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1689,314.89927556267423,314.89927556267423,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1690,314.3513622041187,314.3513622041187,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1691,313.80428975209765,313.80428975209765,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1692,313.25805701038115,313.25805701038115,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1693,312.71266278479004,312.71266278479004,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1694,312.16810588318964,312.16810588318964,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1695,311.6243851154844,311.6243851154844,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1696,311.08149929361156,311.08149929361156,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1697,310.5394472315355,310.5394472315355,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1698,309.99822774524216,309.99822774524216,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1699,309.45783965273273,309.45783965273273,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1700,308.91828177401834,308.91828177401834,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1701,308.3795529311143,308.3795529311143,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1702,307.8416519480337,307.8416519480337,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1703,307.3045776507827,307.3045776507827,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1704,306.7683288673544,306.7683288673544,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1705,306.23290442772253,306.23290442772253,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1706,305.69830316383724,305.69830316383724,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1707,305.1645239096182,305.1645239096182,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1708,304.63156550094965,304.63156550094965,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1709,304.09942677567443,304.09942677567443,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1710,303.56810657358915,303.56810657358915,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1711,303.03760373643763,303.03760373643763,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1712,302.5079171079064,302.5079171079064,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1713,301.97904553361843,301.97904553361843,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1714,301.45098786112834,301.45098786112834,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1715,300.9237429399163,300.9237429399163,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1716,300.39730962138304,300.39730962138304,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1717,299.8716867588444,299.8716867588444,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1718,299.3468732075261,299.3468732075261,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1719,298.8228678245577,298.8228678245577,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1720,298.29966946896815,298.29966946896815,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1721,297.7772770016799,297.7772770016799,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1722,297.2556892855038,297.2556892855038,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1723,296.7349051851339,296.7349051851339,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1724,296.214923567142,296.214923567142,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1725,295.69574329997266,295.69574329997266,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1726,295.17736325393764,295.17736325393764,0.0,0.0,0.0,1.4810502488509167e+23,0.0
1727,294.65978230121124,294.65978230121124,0.0,0.0,0.0,1.4810502488509167e+23,0.0
