name,ra,dec,theta_arcmin,snr,redshift,mass_m500_1e14,distance_mpc,radius_mpc,radius_m,mass_kg,curvature_4d,curvature_ratio,phi5_amplitude,grav_modification
PSZ2 G081.31-68.56,358.5540717,-10.436165,3.802464,7.0987,,,1000.0,1.1060919414758945,3.4133997313946108e+22,1.2798119057574132e+45,2.3895033369239743e-50,2.6848352100269373,0.29721954558276703,9.907318186092235e-07
PSZ2 G081.56+26.51,274.09773,53.2520982,5.03741,4.63104,,,1000.0,1.4653231712147927,4.521987306368851e+22,6.743660684994027e+44,5.415401223146414e-51,0.6084720475445409,0.16291519191617165,5.430506397205722e-07
PSZ2 G081.60+18.47,286.7864736,51.1339296,2.584848,5.56093,,,1000.0,0.7519018043931731,2.3203689683573323e+22,8.873583785442596e+44,5.274130279082433e-50,5.925989077620711,0.29999572536099933,9.999857512033311e-07
PSZ2 G081.72+70.15,210.1134898,41.0166902,3.514891,4.74645,,,1000.0,1.022440346645267,3.1552509097472938e+22,6.997312619018325e+44,1.6540648044609956e-50,1.8584997802932535,0.285762006165186,9.5254002055062e-07
PSZ2 G082.31-67.00,357.9499456,-8.9772795,3.666806,5.6021,,,1000.0,1.0666306288647198,3.2916221206765255e+22,8.972308489356462e+44,1.8680875488294445e-50,2.0989747739656677,0.2911176556232618,9.703921854108726e-07
PSZ2 G082.37+22.35,281.1531735,52.9899046,3.472899,5.25494,,,1000.0,1.0102253689869758,3.1175554886938076e+22,8.15135024948214e+44,1.9976064118104116e-50,2.244501586303833,0.2933357510816616,9.77785836938872e-07
PSZ2 G082.88-75.10,2.9822997,-15.3986795,5.377223,4.94476,,,1000.0,1.5641707660661173,4.827030984080038e+22,7.440390644890367e+44,4.9122269539255583e-51,0.5519356128006245,0.15059085222958773,5.019695074319591e-07
PSZ2 G083.14+66.57,213.4445161,43.6522642,5.70853,5.38624,,,1000.0,1.6605440658145314,5.124438987103644e+22,8.458755328590874e+44,4.6675655775849966e-51,0.5244455705151682,0.14433714658871052,4.811238219623684e-07
PSZ2 G083.29-31.03,337.1212078,20.6393611,3.559043,8.77445,,,1000.0,1.0352836428342758,3.194885321786575e+22,1.7587648087561548e+45,4.0046529954444525e-50,4.499610107240958,0.29992590550624304,9.997530183541434e-07
PSZ2 G083.56+24.90,277.4100862,54.7017871,3.814121,5.3307,,,1000.0,1.1094828253243105,3.4238639989508226e+22,8.328260000943042e+44,1.5407341324327176e-50,1.7311619465536152,0.2817579286695848,9.391930955652827e-07
PSZ2 G083.85-55.43,351.8967511,0.9448951,3.66381,4.9343,,,1000.0,1.0657591277915575,3.2889326683647463e+22,7.416794359026793e+44,1.5480116871984279e-50,1.7393389743802559,0.2820449793096546,9.40149931032182e-07
PSZ2 G083.86+85.09,196.4821297,30.8815321,3.60389,7.1027,,,1000.0,1.0483291063283073,3.2351436221291564e+22,1.2808937873783053e+45,2.8090234681231597e-50,3.1562061439586064,0.2989137782861476,9.963792609538254e-07
PSZ2 G084.10+58.72,222.3158483,48.5589487,2.705462,4.98999,,,1000.0,0.7869869947931803,2.4286418659317547e+22,7.54271025044127e+44,3.9098485782558304e-50,4.39308829017509,0.29990831529840345,9.996943843280115e-07
PSZ2 G084.13-35.41,340.4852902,17.5232841,6.221735,6.15549,,,1000.0,1.8098293489428232,5.5851333708375524e+22,1.0334080899106443e+45,4.40447508116419e-51,0.494884840580246,0.13742545659948308,4.5808485533161024e-07
PSZ2 G084.19-47.48,347.6027873,7.6490441,6.112978,5.45028,,,1000.0,1.7781932200329653,5.487504277021731e+22,8.61005911024272e+44,3.8690510770072505e-51,0.4347248401131742,0.12277870499955268,4.0926234999850896e-07
PSZ2 G084.41-12.43,324.4641156,35.5818096,6.124811,7.53384,,,1000.0,1.781635300206107,5.4981265364360465e+22,1.3992731503055897e+45,6.251457083786064e-51,0.702410908290569,0.18176875397523862,6.058958465841287e-07
PSZ2 G084.47+12.63,297.0787838,51.2394974,2.360238,9.47548,,,1000.0,0.6865654038447654,2.118740836264946e+22,1.9736936361418372e+45,1.5408812641393499e-49,17.31327263077921,0.29999999999999943,9.99999999999998e-07
PSZ2 G084.50+31.35,266.2816372,56.3773422,5.067629,4.55117,,,1000.0,1.4741135219924622,4.549114328868738e+22,6.569956573192502e+44,5.18208925744466e-51,0.5822572199376022,0.15729122645156432,5.243040881718811e-07
PSZ2 G084.62-15.86,327.4323333,33.1728131,3.62557,6.37508,,,1000.0,1.0546355626921804,3.254605346468069e+22,1.0891968343868088e+45,2.3460340717168014e-50,2.635993339007642,0.2969356891282764,9.89785630427588e-07
PSZ2 G084.69+42.28,246.7669283,55.4900858,4.405534,5.60392,,,1000.0,1.281517893475931,3.954764219266724e+22,8.976681205211656e+44,1.0776480780381314e-50,1.2108405371214959,0.2510794336766401,8.369314455888004e-07
PSZ2 G084.69-58.60,354.0406087,-1.4336188,2.205517,4.73962,,,1000.0,0.6415588893117963,1.9798507324162032e+22,6.982214667378362e+44,6.680651183875047e-50,7.506349644803423,0.2999998187747701,9.999993959159003e-07
PSZ2 G084.81-62.18,356.073134,-4.3869873,3.592096,8.53143,,,1000.0,1.044898370795304,3.224556372274308e+22,1.686206113428667e+45,3.7344244996453193e-50,4.195982583871145,0.2998640219996157,9.99546739998719e-07
PSZ2 G084.82+20.66,285.0060726,54.6999049,1.989374,6.0577,,,1000.0,0.5786854392261612,1.7858232654519337e+22,1.0088800967832041e+45,1.3153673870903733e-49,14.779408843712059,0.29999999999991267,9.999999999997088e-07
PSZ2 G084.85+35.05,259.53779,56.6512691,5.182528,5.32478,,,1000.0,1.5075362862799446,4.652256979459909e+22,8.314390450533132e+44,6.131437030852038e-51,0.6889255090844987,0.1791873855495707,5.972912851652356e-07
PSZ2 G085.23+39.42,251.6181429,56.473836,4.94129,5.31833,,,1000.0,1.4373629965978436,4.435702207500946e+22,8.299287974455702e+44,7.061169453417666e-51,0.793389826226704,0.19809752413036877,6.603250804345626e-07
PSZ2 G085.95+25.23,277.6040137,56.8731846,3.358766,5.26502,,,1000.0,0.977025425067331,3.015100461757784e+22,8.174815312930292e+44,2.2146012129324415e-50,2.488315969587013,0.2958899954340815,9.862999847802716e-07
PSZ2 G085.98+26.69,274.9851537,57.1715124,3.716175,8.4735,,,1000.0,1.0809914888383378,3.335939734555111e+22,1.669060820247648e+45,3.3384165062655014e-50,3.751029782320788,0.2996690148284623,9.988967160948743e-07
PSZ2 G086.07-41.99,345.6385062,12.9522754,5.894071,4.781,,,1000.0,1.7145157549385783,5.290995619740453e+22,7.073852948252888e+44,3.546228916152574e-51,0.39845268720815435,0.11358727310148496,3.786242436716165e-07
PSZ2 G086.28+74.76,204.4772973,38.8707525,4.089313,5.06918,,,1000.0,1.1895329332434479,3.6708986319892803e+22,7.722972368005928e+44,1.1592850893266672e-50,1.3025675160973789,0.2587147987792517,8.623826625975056e-07
PSZ2 G086.35-13.94,327.4345076,35.7104154,2.424381,5.4227,,,1000.0,0.7052238462132108,2.1763207894139685e+22,8.544787757559016e+44,6.155388843210282e-50,6.916167239562114,0.29999941001049374,9.999980333683125e-07
PSZ2 G086.43-24.95,335.5561015,27.1570883,3.762067,4.53646,,,1000.0,1.0943409305104252,3.3771361115551725e+22,6.53812983609362e+44,1.2604650026273065e-50,1.4162528119407938,0.2666443795777931,8.888145985926436e-07
PSZ2 G086.47+15.31,294.5545497,54.173472,2.212162,16.46072,,,1000.0,0.64349184145838,1.9858158227405608e+22,4.519091691836947e+45,4.2850628693159535e-49,48.146773812538804,0.3,1e-06
PSZ2 G086.54-26.67,336.753942,25.8236827,2.34308,5.44158,,,1000.0,0.6815743439604789,2.103338425462038e+22,8.589451651482562e+44,6.854265407084864e-50,7.701421805713331,0.2999998773179073,9.99999591059691e-07
PSZ2 G086.62+30.26,268.4850915,58.0917392,2.316497,5.47672,,,1000.0,0.6738416627095181,2.0794753711215726e+22,8.672787767239529e+44,7.161769200002338e-50,8.046931685395885,0.2999999385283102,9.999997950943673e-07
PSZ2 G086.73-61.16,356.2861848,-3.0427217,5.227901,4.82253,,,1000.0,1.5207347569717347,4.692987460014774e+22,7.166223005867148e+44,5.148314662441869e-51,0.5784623216226819,0.15646407447710087,5.215469149236696e-07
PSZ2 G086.85-81.39,7.4849137,-20.0687764,3.677603,4.61485,,,1000.0,1.0697713488536837,3.3013143825624682e+22,6.708328106902275e+44,1.384447812418096e-50,1.5555593397956133,0.27440943414305824,9.146981138101941e-07
PSZ2 G086.93+53.18,228.4865503,52.7971903,3.743825,4.74415,,,1000.0,1.089034547807945,3.3607606145353188e+22,6.992227175409943e+44,1.3678098860535158e-50,1.5368650405095683,0.2734776218665576,9.115920728885253e-07
PSZ2 G087.03-57.37,354.4318766,0.2682359,2.399569,11.18705,,,1000.0,0.6980063279797969,2.1540475281456532e+22,2.5319275862921092e+45,1.8810848302059958e-49,21.13578460905613,0.3,1e-06
PSZ2 G087.03+22.49,282.9448998,57.2017666,5.079547,4.66392,,,1000.0,1.4775803276633401,4.559812891169068e+22,6.81560715957712e+44,5.338096611539502e-51,0.5997861361280339,0.16106921062321117,5.368973687440372e-07
PSZ2 G087.25-41.86,346.3400496,13.530818,2.415673,5.29679,,,1000.0,0.7026907916921497,2.168503783161974e+22,8.248919099375425e+44,6.006748341579287e-50,6.749155439976726,0.2999991760350769,9.999972534502565e-07
PSZ2 G087.39+50.92,231.5802474,54.1312393,3.571559,5.46066,,,1000.0,1.038924399653936,3.2061206973320463e+22,8.63466746585073e+44,1.9454898035127152e-50,2.185943599452489,0.29251804494189915,9.750601498063304e-07
PSZ2 G087.44-21.56,334.0907895,30.4295508,5.057828,4.77018,,,1000.0,1.471262526659329,4.54031615727069e+22,7.049853020986586e+44,5.592998748593839e-51,0.628426825684701,0.16709040354793497,5.5696801182645e-07
PSZ2 G088.53+41.18,247.411909,58.5506923,5.691165,4.8874,,,1000.0,1.6554927920710514,5.1088507563312645e+22,7.31130225957551e+44,4.0714399726386904e-51,0.45746516546502136,0.12840480031513352,4.2801600105044504e-07
PSZ2 G088.83-12.99,328.9823089,37.9995795,1.646078,11.06742,,,1000.0,0.4788246807440536,1.4776529647761495e+22,2.4914231697290314e+45,5.7339393610639506e-49,64.42628495577472,0.3,1e-06
PSZ2 G088.98+55.07,224.7806173,52.8020265,3.28431,4.712,,,1000.0,0.9553670526029161,2.9482627243325994e+22,6.921270686489526e+44,2.0054425956026753e-50,2.2533062871940173,0.2934508075570262,9.781693585234207e-07
PSZ2 G089.06-11.79,328.2214948,39.0645842,2.182424,5.71643,,,1000.0,0.6348414079090788,1.9591205848074173e+22,9.24837106993069e+44,9.132815585760459e-50,10.261590545798269,0.2999999992670962,9.999999975569873e-07
PSZ2 G089.46-58.09,355.9159887,0.3008504,2.151961,5.78482,,,1000.0,0.625980080408495,1.9317745281406155e+22,9.414834430851156e+44,9.697645992608421e-50,10.896231452369012,0.2999999997940295,9.999999993134317e-07
PSZ2 G089.52+62.34,215.4971404,48.473583,4.154222,6.14362,,,1000.0,1.2084141959797312,3.7291662087934504e+22,1.0304203573639434e+45,1.4753740980548585e-50,1.6577237056796161,0.2789729775425754,9.299099251419179e-07
PSZ2 G089.81-39.56,346.7838656,16.5073867,2.385539,6.16618,,,1000.0,0.6939251664122168,2.141453063548101e+22,1.0361012777905103e+45,7.834286952406028e-50,8.802569609444975,0.29999998643760384,9.999999547920129e-07
PSZ2 G089.99-43.91,349.1813685,12.7949723,3.796597,4.52483,,,1000.0,1.1043853003556527,3.4081330368975443e+22,6.51300351687545e+44,1.221672057005818e-50,1.3726652325908066,0.26378945380478264,8.792981793492754e-07
PSZ2 G090.04+34.09,260.8327751,60.9845412,3.381769,4.6358,,,1000.0,0.9837167265312684,3.0357498180754943e+22,6.754060532071879e+44,1.7926271137721881e-50,2.0141877682833575,0.2895049101678662,9.650163672262207e-07
PSZ2 G090.62+33.52,261.9262261,61.5170368,1.681675,5.95936,,,1000.0,0.4891794283079274,1.509607715758264e+22,9.844130090073129e+44,2.1247506408604527e-49,23.87360270629722,0.3,1e-06
PSZ2 G090.66-52.34,353.7120019,5.6665534,5.085474,5.34573,,,1000.0,1.4793044220761016,4.56513344652685e+22,8.363507324590287e+44,6.527561244218924e-51,0.7334338476650476,0.1875484945393265,6.251616484644217e-07
PSZ2 G091.27-38.62,347.3346166,17.8952747,6.228026,5.52388,,,1000.0,1.8116593266635392,5.5907806820836825e+22,8.785050555256597e+44,3.732929971132591e-51,0.41943033383512257,0.11893512312041188,3.9645041040137295e-07
PSZ2 G091.40-51.01,353.5341656,7.062594,3.926953,5.40585,,,1000.0,1.1423043236844814,3.52515114289031e+22,8.504991779055899e+44,1.4416625481344947e-50,1.6198455597016794,0.2773805433362323,9.246018111207743e-07
PSZ2 G091.79-27.00,341.3506306,28.1399832,3.607329,6.63069,,,1000.0,1.0493294708779088,3.238230747129227e+22,1.1553564628942055e+45,2.526478268610947e-50,2.8387396276527492,0.2979536983959676,9.931789946532254e-07
PSZ2 G091.83+26.11,277.783536,62.2480938,0.947772,10.48808,,,1000.0,0.2756956993035282,8.507969280506882e+21,2.298380344357837e+45,2.771195115252229e-48,311.3702376687898,0.3,1e-06
PSZ2 G092.11-33.73,345.4341147,22.4746765,5.391389,5.46258,,,1000.0,1.568291488430076,4.839747533295215e+22,8.639221865519136e+44,5.658866535291773e-51,0.6358277005945813,0.16861559615789795,5.620519871929932e-07
PSZ2 G092.16-66.01,0.7984561,-6.077488,3.444503,7.81321,,,1000.0,1.0019653074137038,3.09206493867869e+22,1.4778221028768105e+45,3.711925782673263e-50,4.170703126599172,0.299856972020406,9.9952324006802e-07
PSZ2 G092.30-55.75,356.1534977,3.1039532,5.186046,4.6518,,,1000.0,1.5085596309980307,4.655415021259923e+22,6.789057132055548e+44,4.996399981017826e-51,0.5613932562941377,0.15270313202163097,5.090104400721032e-07
PSZ2 G092.34+14.22,300.9933946,58.7213853,1.529254,5.52476,,,1000.0,0.4448419566548894,1.3727822782369888e+22,8.787149936229044e+44,2.522121416625874e-49,28.338442883436784,0.3,1e-06
PSZ2 G092.46-35.22,346.4955033,21.3020676,2.317753,5.75696,,,1000.0,0.6742070182996022,2.080602858472572e+22,9.346902872769936e+44,7.705895276653745e-50,8.65830929961095,0.2999999819016353,9.999999396721175e-07
PSZ2 G092.64+20.78,289.1859218,61.6802362,2.389946,5.12186,,,1000.0,0.6952071107478066,2.1454091437677312e+22,7.843672767899348e+44,5.898098626655769e-50,6.627077108601987,0.29999894817267203,9.999964939089066e-07
PSZ2 G092.71+73.46,203.8235039,41.004314,1.628748,16.40334,,,1000.0,0.4737835880878767,1.4620961528391875e+22,4.495482818114265e+45,1.0680005695692806e-48,120.00006399654838,0.3,1e-06
PSZ2 G093.04-32.38,345.4275891,24.0402516,4.501294,6.03185,,,1000.0,1.3093733483377605,4.040726152970329e+22,1.0024292057541908e+45,1.1282319676260726e-50,1.2676763681191827,0.25594998883565223,8.531666294521741e-07
PSZ2 G093.41-16.26,335.9786463,38.0070356,3.833472,4.5908,,,1000.0,1.115111803050201,3.4412350242129204e+22,6.65595644448664e+44,1.2128034211882748e-50,1.3627004732452526,0.2631053765713763,8.770179219045876e-07
PSZ2 G093.42-43.21,351.0698059,14.6029915,4.86582,6.20786,,,1000.0,1.4154096634898414,4.367954221529651e+22,1.0466242260710251e+45,9.325658206018855e-51,1.0478267647212196,0.23428800393442661,7.809600131147553e-07
PSZ2 G093.92+34.92,258.2015711,64.0673758,2.390226,26.17642,,,1000.0,0.6952885594462331,2.1456604944510757e+22,9.062401251685034e+45,6.8121345486158e-49,76.54083762489662,0.3,1e-06
PSZ2 G093.93-82.22,8.8396353,-20.2626268,1.650107,7.3294,,,1000.0,0.4799966693367678,1.4812697215732655e+22,1.3427048191098674e+45,3.0676164374654114e-49,34.46760042095968,0.3,1e-06
PSZ2 G093.94-38.82,349.3441173,18.7047151,3.806114,7.56725,,,1000.0,1.1071536834375242,3.4166762670881996e+22,1.4085914078180811e+45,2.6223852125418724e-50,2.9465002388110926,0.29834934151701376,9.944978050567126e-07
PSZ2 G094.00+27.41,275.5015434,64.3428685,1.659827,13.06091,,,1000.0,0.4828241027249986,1.4899951810093458e+22,3.1940232058335407e+45,7.16978975984209e-49,80.5594355038437,0.3,1e-06
PSZ2 G094.31-11.31,333.2398927,42.5787919,2.27597,4.7245,,,1000.0,0.6620528362769224,2.0430950527505822e+22,6.948830078128289e+44,6.050188707223072e-50,6.797964839576485,0.2999992526681811,9.99997508893937e-07
PSZ2 G094.46-69.65,3.2029845,-8.9505236,2.442809,5.76871,,,1000.0,0.7105843341225027,2.192863255102043e+22,9.375533120858816e+44,6.602132965916906e-50,7.418126927996523,0.29999978380387177,9.99999279346239e-07
PSZ2 G094.56+51.03,227.1024323,57.8905729,2.315041,7.48314,,,1000.0,0.6734181294777007,2.0781683475681844e+22,1.3851720426788063e+45,1.1459996507693817e-49,12.87640057044249,0.29999999999607485,9.999999999869163e-07
PSZ2 G094.69+26.36,278.1391199,64.8273205,2.455025,7.61243,,,1000.0,0.7141378244795632,2.2038293263439322e+22,1.4212251365492882e+45,9.859433260887503e-50,11.0780148998736,0.2999999998568109,9.99999999522703e-07
PSZ2 G095.00-37.14,349.3619676,20.5664139,3.609853,4.74772,,,1000.0,1.050063672716581,3.2404964940033695e+22,7.000121196410512e+44,1.5275443801932982e-50,1.716342000217189,0.2812263140543268,9.37421046847756e-07
PSZ2 G095.22+67.41,207.85258,46.3557416,6.158392,4.77328,,,1000.0,1.7914036171413106,5.528271562498085e+22,7.0567263762805175e+44,3.1014023939556615e-51,0.34847217909614175,0.10050596953366667,3.350198984455556e-07
PSZ2 G095.29+44.13,238.11159,62.0368837,2.388592,5.81387,,,1000.0,0.6948132481132733,2.1441936836775616e+22,9.485842003513182e+44,7.145075052540064e-50,8.02817421633715,0.29999993617840104,9.99999787261337e-07
PSZ2 G095.39+14.43,303.6535201,61.3982276,2.045482,6.76715,,,1000.0,0.5950065948379774,1.836190351669998e+22,1.1912052986866448e+45,1.4287507083637826e-49,16.053378745660478,0.29999999999999316,9.999999999999773e-07
PSZ2 G095.49+16.41,300.0388572,62.4440151,2.381182,6.2561,,,1000.0,0.6926577664870602,2.137541867379068e+22,1.05884754727988e+45,8.05030789026224e-50,9.045289764339595,0.29999999165334656,9.99999972177822e-07
PSZ2 G095.65-50.01,355.5089132,9.1431972,6.318312,5.70084,,,1000.0,1.8379224594711328,5.671828709927916e+22,9.210563271374648e+44,3.7483472346996286e-51,0.42116261064040766,0.1193728250219837,3.9790941673994564e-07
PSZ2 G096.14+56.24,218.8536683,55.134783,4.880342,6.32096,,,1000.0,1.4196339420560848,4.380990345185078e+22,1.075356525804075e+45,9.49638978118276e-51,1.0670100877733437,0.23649963203184898,7.883321067728299e-07
PSZ2 G096.43-20.89,342.0053022,35.544843,3.140026,5.51435,,,1000.0,0.9133965383037911,2.8187417172054995e+22,8.762325927402907e+44,2.9052031037480856e-50,3.264273150278748,0.2991246020598617,9.970820068662056e-07
PSZ2 G096.77-50.29,356.2844833,9.1809157,5.972611,5.43034,,,1000.0,1.737362114847184,5.36149948641841e+22,8.562852144384796e+44,4.125556927450143e-51,0.4635457221854093,0.12989089813757715,4.329696604585905e-07
PSZ2 G096.83+52.49,223.2712411,58.0384107,1.94988,7.17519,,,1000.0,0.5671971003131172,1.7503702515662797e+22,1.300552896000351e+45,1.8007822232682765e-49,20.23350812660985,0.3,1e-06
PSZ2 G096.88+24.18,284.1718248,66.3579617,2.160525,7.59788,,,1000.0,0.628471247027508,1.9394622683268898e+22,1.4171524012701366e+45,1.4424324946171179e-49,16.20710668109121,0.29999999999999494,9.99999999999983e-07
PSZ2 G096.99-53.64,357.7422784,6.1543953,5.121206,5.65452,,,1000.0,1.4896984395481454,4.597209384445577e+22,9.098536227442772e+44,6.953630670897392e-51,0.7813068169547631,0.19603684355544973,6.534561451848324e-07
PSZ2 G097.15+39.20,246.8779863,65.3815506,5.059211,4.70357,,,1000.0,1.471664825051914,4.541557650110207e+22,6.902705255251888e+44,5.471769324698023e-51,0.6148055421009014,0.16425029859592527,5.475009953197509e-07
PSZ2 G097.52+51.70,223.8099305,58.8819824,3.69859,5.26525,,,1000.0,1.075876219688951,3.320154013960103e+22,8.17535098840422e+44,1.6586496531768906e-50,1.8636512957043714,0.28590451902102787,9.530150634034262e-07
PSZ2 G097.52-14.89,339.3764834,41.2783932,4.419146,5.50372,,,1000.0,1.2854774637722888,3.966983453201284e+22,8.737001467937403e+44,1.0392120814785079e-50,1.1676540241331548,0.24705559575080793,8.235186525026931e-07
PSZ2 G097.72+38.12,248.9664953,66.1955389,0.955624,18.79035,,,1000.0,0.2779797535179715,8.578455193564601e+21,5.511632042352203e+45,6.482998183082531e-48,728.4267621441046,0.3,1e-06
PSZ2 G097.94+19.43,296.0682007,65.8391295,2.326523,5.39601,,,1000.0,0.6767581078896006,2.0884755209473076e+22,8.481780529088189e+44,6.913879533261218e-50,7.768403969956424,0.29999989269963034,9.99999642332101e-07
PSZ2 G098.10+30.30,268.6425814,68.0543448,2.222106,8.0297,,,1000.0,0.6463844338053519,1.994742362723316e+22,1.5396673190698325e+45,1.4404208660007512e-49,16.18450411236799,0.2999999999999947,9.999999999999824e-07
PSZ2 G098.30-41.15,353.5805542,17.9956307,2.997574,5.89898,,,1000.0,0.8719589312029418,2.6908652616922786e+22,9.694899188853364e+44,3.6947953336992557e-50,4.151455431122759,0.29985136014371955,9.995045338123986e-07
PSZ2 G098.39+57.68,215.5697601,54.9011005,1.960981,5.07972,,,1000.0,0.5704262503175154,1.7603354084798525e+22,7.747071658189056e+44,1.054567162987981e-49,11.849069247055965,0.2999999999693676,9.99999999897892e-07
PSZ2 G098.44+56.59,216.7790694,55.7497044,5.088494,6.62761,,,1000.0,1.4801829044662722,4.567844443182916e+22,1.1545515501391577e+45,8.995024631118849e-51,1.0106769248448144,0.22981255651185029,7.660418550395009e-07
PSZ2 G098.64+23.20,287.5850393,67.710009,2.419417,4.67415,,,1000.0,0.7037798771453941,2.1718647008706863e+22,6.838043826855879e+44,4.956287890295581e-50,5.568862798084922,0.2999912684335625,9.999708947785417e-07
PSZ2 G098.75-28.63,348.4409718,29.6117242,3.54625,4.74115,,,1000.0,1.0315623099808153,3.183401288600796e+22,6.985595840507523e+44,1.6078748329056404e-50,1.806600935849034,0.2842456018511044,9.474853395036814e-07
PSZ2 G098.97+24.86,283.4997917,68.3695787,2.018457,7.49663,,,1000.0,0.5871453409987865,1.8119305223222552e+22,1.3889193445567724e+45,1.7337055901096455e-49,19.47983809111961,0.3,1e-06
PSZ2 G099.30+20.92,293.8095957,67.5930057,3.478734,6.00362,,,1000.0,1.0119227016845402,3.122793457398491e+22,9.954001582397461e+44,2.427117872937997e-50,2.7270987336381984,0.29744395023807846,9.914798341269282e-07
PSZ2 G099.48+55.60,217.1657013,56.8793618,3.475384,7.80004,,,1000.0,1.0109482261855103,3.119786226008485e+22,1.4740871373985606e+45,3.6047204719769027e-50,4.050247721322362,0.2998180219366483,9.993934064554942e-07
PSZ2 G099.55+34.23,257.6746303,68.7248525,2.931531,5.33356,,,1000.0,0.8527478012380315,2.6315797146205652e+22,8.33496325326606e+44,3.3960732169449637e-50,3.815812603308948,0.2997092176721835,9.99030725573945e-07
PSZ2 G099.57-58.64,0.9450593,2.0536454,3.786709,5.30325,,,1000.0,1.1015089977483659,3.3992567670514574e+22,8.264014353770593e+44,1.5622915930454737e-50,1.7553838124106445,0.28259555573146233,9.419851857715411e-07
PSZ2 G099.86+58.45,213.6575876,54.792513,3.440771,6.93897,,,1000.0,1.0008797126189635,3.0887147931421213e+22,1.2368596639247542e+45,3.116807265952682e-50,3.50203063590189,0.29945558278705553,9.981852759568517e-07
PSZ2 G100.04+23.73,287.0682747,69.0810806,3.295656,6.21979,,,1000.0,0.9586674702184373,2.9584478130940976e+22,1.0496427116613953e+45,3.010043012799998e-50,3.382070800898874,0.29930813589227384,9.976937863075796e-07
PSZ2 G100.14+41.67,239.0744966,66.352178,2.29437,7.62626,,,1000.0,0.6674051793163716,2.0596123833703225e+22,1.4250999442615607e+45,1.2111886302697492e-49,13.608861014266845,0.29999999999909294,9.999999999969765e-07
PSZ2 G100.22-29.64,350.2532622,29.1990919,3.702657,6.61458,,,1000.0,1.0770592620335946,3.323804882635673e+22,1.1511484206153935e+45,2.327810929105859e-50,2.6155178978717513,0.2968082794583805,9.89360931527935e-07
PSZ2 G100.22+33.81,258.3612389,69.3779505,5.431445,4.50586,,,1000.0,1.5799433065163904,4.8757050439095806e+22,6.4720885794493004e+44,4.1462465451456844e-51,0.46587039833097577,0.13045699314001064,4.3485664380003545e-07
PSZ2 G100.38+16.73,304.6810571,66.7029838,5.669898,5.08381,,,1000.0,1.6493064725373574,5.089759774250285e+22,7.756430018558826e+44,4.3681039868895e-51,0.4907982007741011,0.13645491746003457,4.548497248667819e-07
PSZ2 G100.80+24.61,285.0915813,69.9479176,2.221622,6.75914,,,1000.0,0.6462436439123577,1.994307885113536e+22,1.1890909528251322e+45,1.1131697626925045e-49,12.507525423511286,0.29999999999179167,9.999999999726389e-07
PSZ2 G101.36+32.39,261.9280098,70.5941469,3.95505,4.94466,,,1000.0,1.150477409683362,3.5503732862828556e+22,7.440164940719877e+44,1.2344782916754982e-50,1.3870542603095484,0.2647563331680413,8.825211105601376e-07
PSZ2 G101.52-29.98,351.6234822,29.3529656,2.333019,5.68817,,,1000.0,0.6786477176930931,2.0943068568008853e+22,9.179874906245936e+44,7.420595601269169e-50,8.33774786659457,0.2999999656382364,9.99999885460788e-07
PSZ2 G101.55-59.03,2.0421784,2.0303799,2.451114,6.1118,,,1000.0,0.7130001606954715,2.200318495906225e+22,1.0224253599775648e+45,7.126854787947843e-50,8.00770200893016,0.29999993351102894,9.999997783700964e-07
PSZ2 G101.68-49.21,358.8848806,11.3377165,3.682375,6.17091,,,1000.0,1.0711594673854365,3.305598116351457e+22,1.0372936769951215e+45,2.1324286990285544e-50,2.3959873022792744,0.29506331914315387,9.83544397143846e-07
PSZ2 G102.90-31.04,353.3020224,28.7677964,5.093439,6.1244,,,1000.0,1.4816213466581243,4.5722834757869715e+22,1.0255887153429698e+45,7.967035165854774e-51,0.8951724905454802,0.21418174020059155,7.139391340019718e-07
PSZ2 G102.98-04.77,338.6974456,52.720528,2.3186,6.38118,,,1000.0,0.674453400612342,2.0813631942896877e+22,1.0907605064794451e+45,8.982738124984768e-50,10.092964185376143,0.29999999897313356,9.999999965771119e-07
PSZ2 G103.40-32.99,354.5612791,27.0766403,7.154714,6.98729,,,1000.0,2.0812219389755593,6.422650903678576e+22,1.2498015666258619e+45,3.5028461175775484e-51,0.39357821545815147,0.11233226117143343,3.7444087057144473e-07
PSZ2 G103.56+24.78,286.0840426,72.4443527,2.411045,4.61301,,,1000.0,0.7013445610624447,2.1643493154387044e+22,6.704316461905858e+44,4.910157081960832e-50,5.517030429169474,0.29999031471296406,9.999677157098802e-07
PSZ2 G104.29+26.17,281.8682568,73.3227436,5.063835,4.52136,,,1000.0,1.4730098921287842,4.545708527109428e+22,6.505512918745949e+44,5.1428011643735423e-51,0.5778428274577013,0.1563287353199542,5.210957843998473e-07
PSZ2 G104.30-48.99,0.4838144,12.0781865,2.41882,5.39621,,,1000.0,0.7036062168848207,2.1713287853065567e+22,8.482252091916372e+44,6.152581159905322e-50,6.913012539219463,0.2999994062762492,9.999980209208307e-07
PSZ2 G104.52+39.39,239.4819385,70.3849381,5.398787,4.59873,,,1000.0,1.5704434793977848,4.846388577421564e+22,6.6732098169099175e+44,4.353143944667976e-51,0.4891172971537051,0.13605466851085246,4.5351556170284157e-07
